,Id,Name,Artist,Album,Year,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
3685,2kC8waOOl9f2p83iIeTmOJ,Sleigh Ride,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.627,0.241,1,-14.164,1,0.0596,0.804,0.0,0.104,0.645,77.333
3686,6FVYzRGEKoxOL6nv7VAuCv,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.578,0.256,8,-12.129,1,0.0446,0.964,0.0,0.171,0.636,120.198
3687,4spKlAXkKEGaQSiaqelzCA,Have Yourself A Merry Little Christmas,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.62,0.194,7,-11.585,1,0.0424,0.959,2.26e-06,0.156,0.501,112.69
3688,1q2OsF7KBKFVvfWKvjLNdO,A Fine Romance,"Ella Fitzgerald, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.467,0.446,5,-10.211,1,0.12,0.514,0.0,0.0895,0.683,175.234
3689,35uNmI9YTxy8590VPp80yI,Can't We Be Friends?,"Ella Fitzgerald, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.665,0.214,0,-16.427,0,0.0595,0.814,0.0,0.105,0.585,111.3
3690,7C589lb1NPXQGHzUvthkYi,April In Paris,"Ella Fitzgerald, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.419,0.0463,8,-19.708,1,0.0398,0.972,0.000247,0.073,0.154,72.295
3691,5bijxAAUQCVBeool9kGOQr,Cheek To Cheek,"Ella Fitzgerald, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.659,0.349,0,-10.53,1,0.0817,0.706,0.0,0.111,0.672,122.354
3692,3lrkGDMdWZelbiwvqAT6Zh,"Bewitched, Bothered, And Bewildered - Stereo Version",Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872
3693,79PwrnGqdurbkvfRExIATS,Autumn In New York,"Ella Fitzgerald, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.412,0.0361,5,-20.53,1,0.0347,0.967,2.65e-06,0.114,0.15,100.07
3694,0qhDo92F2Ca1Zhsj6m7OEj,I've Got A Crush On You,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.474,0.134,2,-11.974,1,0.0387,0.984,0.0,0.112,0.268,72.648
3695,5MzNdBVRL5kqX1m9fkRbUW,Someone To Watch Over Me,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.357,0.106,4,-12.158,0,0.032,0.989,3.77e-06,0.123,0.207,96.9
3696,6Epo6hqCXCJg6cxbGqLUc9,Misty,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.318,0.108,4,-14.304,1,0.0393,0.995,0.00493,0.115,0.214,78.608
3697,11xP9D5XW3RnPEtAohJLBp,What Are You Doing New Year's Eve?,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.356,0.193,1,-13.799,1,0.0396,0.983,4.25e-06,0.112,0.234,109.164
3698,07LbvhsUxAQ1tfcAzjFlOO,Cry Me A River,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.413,0.0991,3,-16.251,0,0.0437,0.961,0.0,0.161,0.353,103.734
3699,4WBtnHaOIm6IUmymNfH3Qz,Isn't This A Lovely Day?,"Ella Fitzgerald, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.432,0.109,0,-14.598,1,0.0542,0.93,2.2e-06,0.12,0.193,82.297
3700,5xIO5295Hqn2wzQujNFYRi,The Nearness Of You,"Ella Fitzgerald, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.444,0.107,6,-18.113,1,0.0506,0.952,0.0,0.114,0.224,81.796
3701,0YF57UTAzfDuCydSj3bqFr,They Can't Take That Away From Me,"Ella Fitzgerald, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.56,0.181,3,-14.937,1,0.0693,0.867,0.0,0.108,0.388,103.428
3702,4H6fKKehLS036XoYkLf8In,My Romance - Stereo Version,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.14,0.291,7,-12.517,1,0.0328,0.877,0.000233,0.336,0.136,81.256
3703,553Soe2wiT7VDssYeBvHak,Dream A Little Dream Of Me,"Ella Fitzgerald, Count Basie",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.287,0.131,7,-19.807,1,0.0777,0.896,0.0,0.0988,0.19,72.627
3704,3edrTSfo27VxLJk2V13TWb,My Funny Valentine - Stereo Version,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.203,0.19,7,-14.42,0,0.0335,0.94,9.6e-06,0.168,0.161,88.05
3705,5IPXL7yPku3jpjBUEI0ebV,Ev'ry Time We Say Goodbye,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.262,0.248,10,-9.641,1,0.0307,0.876,0.000364,0.168,0.187,79.901
3706,7gprDiH6iySJfC7YRzZAVl,The Christmas Song,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.502,0.143,1,-16.579,1,0.0696,0.854,0.0,0.128,0.355,75.225
3707,1X8fDWND0uihVHpIdnziWx,"Summertime - Live at the Deutschlandhalle, Berlin, 1960","Ella Fitzgerald, The Paul Smith Quartet",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.23,0.243,10,-13.956,0,0.0495,0.884,3.12e-06,0.915,0.369,179.827
3708,2nfxeucSgYs3xFLYdhzpGr,They Can't Take That Away From Me,"Ella Fitzgerald, London Symphony Orchestra, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.433,0.326,0,-13.31,0,0.0385,0.442,0.0,0.157,0.465,103.32
3709,7FFSFQ3pr9VVZlIt0fK4NO,Moonlight In Vermont,"Ella Fitzgerald, Louis Armstrong",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.481,0.0454,0,-19.532,1,0.0391,0.978,0.000663,0.093,0.116,68.52
3710,29JV77KPXMVEFK76AIBAUp,Let's Do It (Let's Fall In Love),"Ella Fitzgerald, London Symphony Orchestra",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.461,0.235,5,-11.854,1,0.0279,0.648,0.0,0.0908,0.406,79.291
3711,1BUedLCNbnfwHPAWBMboGO,Dream A Little Dream Of Me - Single Version,"Ella Fitzgerald, Louis Armstrong",Work From Home with Ella Fitzgerald,2020,0.528,0.178,0,-13.232,1,0.0454,0.988,0.0,0.195,0.377,73.953
3712,0xFagNHR0K8aH6a00r8icn,This Can't Be Love,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.479,0.327,2,-10.949,1,0.0416,0.829,1.46e-06,0.243,0.624,126.599
3713,01y4UfaIrgZFMFfBLxxBya,Too Darn Hot,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.586,0.303,7,-9.214,0,0.0727,0.621,0.0,0.0753,0.81,163.063
3714,2THDbhYwK0eVMQV8zkg9pR,You Make Me Feel So Young,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.651,0.277,5,-9.537,1,0.0691,0.798,0.0,0.191,0.454,118.415
3715,3QXit5eZcfkOWXDnHbEtMn,Cheek To Cheek,"Ella Fitzgerald, Louis Armstrong",Work From Home with Ella Fitzgerald,2020,0.667,0.36,0,-10.332,1,0.077,0.711,0.0,0.109,0.655,123.008
3716,1rZQ1mJzpBGW0QjKlV1eNf,Let's Fall In Love,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.592,0.177,8,-13.029,1,0.0374,0.841,0.0,0.0661,0.556,108.835
3717,4clNB9xnmPjgSnVI3c1ToK,Nice Work If You Can Get It,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.412,0.171,0,-17.321,1,0.0444,0.64,4.11e-06,0.12,0.397,114.928
3718,5mEAJVGIcQ3xhDuOZAu7Th,Day In Day Out,"Ella Fitzgerald, Nelson Riddle",Work From Home with Ella Fitzgerald,2020,0.524,0.265,0,-12.27,0,0.0326,0.907,0.0,0.16,0.615,70.997
3719,3rKxZA9p9AgMWv4bi5FbhA,Guys And Dolls,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.489,0.384,8,-9.93,1,0.0844,0.715,0.0,0.477,0.814,160.083
3720,07vvxkBcUEOFMLJny46LdV,They Can't Take That Away From Me,"Ella Fitzgerald, Louis Armstrong",Work From Home with Ella Fitzgerald,2020,0.562,0.186,3,-14.723,1,0.0689,0.867,0.0,0.105,0.376,103.709
3721,4UoogOw83OMX7cd1yNWrg1,Manhattan - Stereo Version,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.432,0.406,10,-5.673,1,0.0335,0.855,0.0,0.119,0.397,119.386
3722,3AFb4BQGas6foFkcPzAcha,I Get A Kick Out Of You,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.468,0.118,8,-13.892,1,0.0393,0.927,0.0,0.123,0.322,131.296
3723,1JeMLrTwCW3h0rEc91LWHA,Blue Skies,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.465,0.331,7,-8.063,1,0.0652,0.876,0.0,0.505,0.579,158.719
3724,04ddTu3bH9rkFZPy1bkZEi,Taking A Chance On Love - 1962 Album Version,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.476,0.471,7,-7.63,1,0.0369,0.733,0.0,0.0823,0.565,138.296
3725,6QMoCvqyu0tqdQVYhZdddd,Mean To Me,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.517,0.266,9,-11.985,0,0.0398,0.53,0.0,0.0772,0.52,105.58
3726,27UbnsFWyq9kjGQ45JceUy,Duke's Place,"Ella Fitzgerald, Duke Ellington",Work From Home with Ella Fitzgerald,2020,0.49,0.414,10,-10.597,0,0.0432,0.545,0.0,0.256,0.621,158.873
3727,4H9dxj9Ur2Ei7URdZkLWwK,Close Your Eyes,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.289,0.178,8,-17.22,0,0.0327,0.957,0.218,0.376,0.261,102.143
3728,4mlyNqMzm2X76R8IlzJYO9,If I Were A Bell - Long Version,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.646,0.147,0,-12.74,0,0.0454,0.831,0.0,0.207,0.404,143.95
3729,6UBtLeFp5Ie4G4YTco6tCY,Time After Time,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.524,0.259,8,-11.367,1,0.0297,0.844,0.0,0.372,0.362,108.33
3730,1xwWD2a3lwiH5hmTAfZJ4P,Can't We Be Friends?,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.446,0.249,8,-10.765,1,0.0444,0.848,0.0,0.121,0.295,86.99
3731,0IYLrMT1cyBp5DTTU3u3c0,No Strings (I'm Fancy Free),"Ella Fitzgerald, Paul Weston And His Orchestra",Work From Home with Ella Fitzgerald,2020,0.643,0.137,7,-13.615,1,0.0498,0.918,0.0,0.078,0.311,120.113
3732,5t0bMfnhccbRXmO6zvIDPa,All Of Me,"Ella Fitzgerald, Nelson Riddle",Work From Home with Ella Fitzgerald,2020,0.551,0.489,4,-7.713,0,0.0615,0.813,0.0,0.0832,0.721,74.09
3733,2jPZnMr6MGoeI4TLvroSQ5,Let's Call The Whole Thing Off,"Ella Fitzgerald, Louis Armstrong",Work From Home with Ella Fitzgerald,2020,0.663,0.312,0,-13.841,0,0.174,0.872,0.0,0.322,0.612,123.505
3734,14eInHqDGqELPfFGSJvj6z,Tea For Two,"Ella Fitzgerald, Count Basie",Work From Home with Ella Fitzgerald,2020,0.653,0.222,7,-16.074,1,0.0814,0.745,0.0,0.125,0.7,135.19
3735,3xSNvwmOZP5e9ZShoHyzwG,A Foggy Day,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.295,0.23,10,-13.79,1,0.0359,0.958,3.11e-05,0.0693,0.179,99.327
3736,1vAu8F0Hc9skEsvFfvUgFT,All Of You,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.6,0.122,0,-9.95,1,0.0335,0.861,0.0,0.171,0.524,119.246
3737,2mmjC1olHOYDjXlVmjKrvL,The Lady Is A Tramp - Stereo Version,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.436,0.385,7,-10.129,1,0.0708,0.842,0.0,0.0793,0.529,82.496
3738,3tYYIc5uLAbfvcJKBzaeUc,Somebody Loves Me,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.43,0.265,10,-9.041,1,0.039,0.809,0.0,0.292,0.397,113.842
3739,3xRPfdEGE6D7MG3qqNHZXT,This Year's Kisses,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.627,0.146,0,-15.902,0,0.0426,0.889,0.0,0.102,0.466,70.05
3740,1kPz2sjEn7blUpjklSoYJQ,A Fine Romance,"Ella Fitzgerald, Nelson Riddle",Work From Home with Ella Fitzgerald,2020,0.549,0.242,0,-11.378,1,0.0406,0.925,0.0,0.13,0.487,119.819
3741,0fJE6Fv3DXwFTnAjVAmTJL,Hooray For Love,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.603,0.258,7,-11.719,1,0.0533,0.853,0.0,0.0935,0.651,72.157
3742,2lhATMzCKZsLdO37lYoYOB,Drop Me Off In Harlem,"Ella Fitzgerald, Duke Ellington",Work From Home with Ella Fitzgerald,2020,0.631,0.289,5,-10.685,1,0.0367,0.708,0.0,0.287,0.686,117.372
3743,6JAuIN5TmtEBlyPyczhb86,You Turned The Tables On Me,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.476,0.282,0,-10.959,1,0.0586,0.815,0.0,0.0894,0.44,96.216
3744,61xA6cT1XOz6pBzujEfKay,I Could Write A Book - Stereo Version,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.179,0.19,5,-12.866,1,0.0367,0.742,9.99e-06,0.0854,0.179,60.894
3745,2J4lHmCWEaRpGUnrvGATIU,Between The Devil And The Deep Blue Sea,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.644,0.249,10,-10.952,1,0.046,0.824,0.0,0.181,0.681,140.505
3746,1RSPcCUGhVErhYwUaOiko3,Just One Of Those Things,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.435,0.252,0,-8.223,1,0.0523,0.812,0.0,0.0927,0.45,160.744
3747,6ViLtdohJgO1MaMvRcw8M9,In A Mellow Tone,"Ella Fitzgerald, Oscar Peterson",Work From Home with Ella Fitzgerald,2020,0.634,0.163,0,-14.053,1,0.0404,0.802,0.0,0.163,0.532,106.642
3748,5cNcx8O2qEM4f7UjMztNyd,'S Wonderful,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.325,0.41,10,-8.626,1,0.0355,0.815,0.0,0.0778,0.222,132.412
3749,6nJ9mtIci6O722IWAmMlNg,Isn't It Romantic? - Stereo Version,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.218,0.193,8,-16.322,1,0.0404,0.894,5.48e-06,0.112,0.234,75.623
3750,4ANZMVsECpTS54NPnobpFZ,Come Rain Or Come Shine,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.513,0.136,7,-15.493,0,0.0311,0.752,0.0,0.324,0.418,89.908
3751,0isbJZ8Z5JZQ9vWr9bHcUF,You Couldn't Be Cuter,"Ella Fitzgerald, Nelson Riddle",Work From Home with Ella Fitzgerald,2020,0.462,0.153,0,-17.466,1,0.068,0.935,0.0,0.243,0.289,137.331
3752,2VesXFzuKn97dZH4FunOIz,I Was Doing All Right,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.433,0.297,5,-13.464,1,0.0547,0.844,3.35e-06,0.115,0.345,114.935
3753,5cAvls6eOaJoUZpANe98lY,Satin Doll - 1956 Version,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.602,0.126,0,-12.476,1,0.0358,0.874,0.0,0.102,0.395,98.861
3754,3vvIxmMz2ht0YGSwcdu15i,Jersey Bounce,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.684,0.266,2,-10.194,0,0.0433,0.826,0.0,0.167,0.502,133.909
3755,06vtPL4MIAnhTXwRqby1pQ,On The Sunny Side Of The Street,"Ella Fitzgerald, Count Basie",Work From Home with Ella Fitzgerald,2020,0.631,0.236,7,-13.072,1,0.0356,0.806,0.0,0.0701,0.552,102.776
3756,5ttexrj3tPxLAoYPMDNc2m,I've Got You Under My Skin,Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.569,0.138,7,-11.73,0,0.0492,0.847,0.0,0.0873,0.685,134.678
3757,0DHpp9HaQFl4o1PqGUW0nx,I Won't Dance,"Ella Fitzgerald, Louis Armstrong",Work From Home with Ella Fitzgerald,2020,0.54,0.455,1,-10.623,1,0.0689,0.604,0.0,0.0672,0.695,87.691
3758,6Qv507I9tJ2Kflwx79U6Ts,"A-Tisket, A-Tasket",Ella Fitzgerald,Work From Home with Ella Fitzgerald,2020,0.636,0.445,8,-11.726,1,0.258,0.753,0.0,0.413,0.931,127.486
3759,6rAU4sLAZuZatdLagI8FqQ,Let Yourself Go,"Ella Fitzgerald, Paul Weston And His Orchestra",Work From Home with Ella Fitzgerald,2020,0.578,0.193,5,-11.397,0,0.1,0.844,0.0,0.113,0.675,155.136
3760,4QhNGJFOdNnjocn2K6n7NF,Love You Madly,"Ella Fitzgerald, Oscar Peterson",Work From Home with Ella Fitzgerald,2020,0.636,0.192,0,-14.854,1,0.0502,0.663,0.0,0.122,0.652,121.359
3761,0uvQKZckPyF0qBQqkBQ976,Looking For A Boy,Ella Fitzgerald,The Complete Piano Duets,2020,0.533,0.146,2,-10.12,0,0.0377,0.987,0.0,0.106,0.444,113.317
3762,4kRb4rHuqCQG1MsGwYNpNH,My One And Only,Ella Fitzgerald,The Complete Piano Duets,2020,0.637,0.126,10,-10.205,0,0.0487,0.985,0.0,0.0954,0.441,118.647
3763,5MjOYNNdFRGtVRHI1eMhDe,How Long Has This Been Going On?,Ella Fitzgerald,The Complete Piano Duets,2020,0.346,0.223,1,-11.163,0,0.0359,0.974,1.29e-06,0.104,0.235,69.386
3764,5uWxuS4bKmGCZi5g1Q9Tuq,I've Got A Crush On You,Ella Fitzgerald,The Complete Piano Duets,2020,0.388,0.133,2,-11.804,1,0.0413,0.985,0.0,0.112,0.267,168.041
3765,5UefWvjXDJQxXoVF5TWC4X,But Not For Me,Ella Fitzgerald,The Complete Piano Duets,2020,0.409,0.141,4,-11.583,0,0.0301,0.987,1.17e-05,0.191,0.228,136.864
3766,1SGptFJ3YPNBRG8CBpk0uQ,Soon,Ella Fitzgerald,The Complete Piano Duets,2020,0.481,0.108,8,-10.802,1,0.0359,0.99,0.0,0.139,0.321,121.247
3767,3fVS5DFzNnNfIg0JThA73A,Someone To Watch Over Me,Ella Fitzgerald,The Complete Piano Duets,2020,0.37,0.112,7,-11.956,1,0.0329,0.989,4.34e-06,0.119,0.203,94.989
3768,6L0y4P0ysob3ZP5vK0r8LH,Maybe,Ella Fitzgerald,The Complete Piano Duets,2020,0.489,0.142,10,-11.994,1,0.0315,0.993,0.000129,0.117,0.232,114.605
3769,2woq2JEHYLmH5nHGrkFcKT,I'm Glad There Is You,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.321,0.15,10,-10.567,1,0.0317,0.981,1.54e-05,0.109,0.183,68.904
3770,0zjos5gRkFA23uJiTAQx1P,"Baby, What Else Can I Do?","Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.421,0.0973,0,-10.203,0,0.035,0.986,0.0,0.107,0.188,106.905
3771,0qjCmg7ZE9wdbhFbc0nhvv,What Is There To Say?,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.473,0.137,7,-8.964,0,0.0324,0.983,1.29e-06,0.115,0.302,104.86
3772,237AhcHzyBLC19cUO9pCMy,Makin' Whoopee,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.716,0.151,10,-7.542,1,0.0678,0.976,0.0,0.11,0.508,117.518
3773,2giMzjA3Kd7P1BzwPcZkYf,Until The Real Thing Comes Along,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.421,0.111,7,-9.342,1,0.0321,0.986,0.0,0.115,0.215,92.171
3774,5PjiPvPdVMp94aj0a8ZeTS,People Will Say We're In Love,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.493,0.183,8,-7.875,1,0.0341,0.989,1.67e-05,0.187,0.281,135.273
3775,2XEAhYVWZRP0LtHMgifEcN,Please Be Kind,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.373,0.142,8,-10.381,1,0.0305,0.987,2.87e-06,0.113,0.184,102.418
3776,12Ai66S6SdL5y2iNXEzkZ9,Imagination,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.38,0.158,8,-10.002,1,0.031,0.983,0.0,0.172,0.23,97.725
3777,29M3kSQUXHUkJLvMVnooym,My Heart Belongs To Daddy,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.477,0.137,7,-10.442,0,0.0347,0.983,0.0,0.126,0.159,73.615
3778,4Z9qrzloQCqIVDUmebGc1V,You Leave Me Breathless,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.353,0.0799,0,-11.994,1,0.043,0.98,0.0,0.107,0.138,68.295
3779,1KLCKlwq4R5pzgP0dbAivQ,Nice Work If You Can Get It,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.662,0.136,0,-10.148,1,0.0414,0.982,0.0,0.0975,0.535,118.899
3780,0WK1sxPD0RAp8bwETDqGEd,Stardust,"Ella Fitzgerald, Ellis Larkins",The Complete Piano Duets,2020,0.441,0.117,3,-10.107,1,0.035,0.984,0.0,0.115,0.297,129.104
3781,1dM0T850qSbsPhcIHIWm5g,Miss Otis Regrets (She's Unable To Lunch Today),Ella Fitzgerald,The Complete Piano Duets,2020,0.423,0.0972,0,-11.359,0,0.0401,0.983,0.0,0.109,0.155,72.588
3782,54cMTEQrPYJnJeoXc5asO5,Lush Life,"Ella Fitzgerald, Oscar Peterson",The Complete Piano Duets,2020,0.415,0.0938,10,-14.168,1,0.0363,0.977,0.0,0.0941,0.159,96.053
3783,5RxMR9FWVYkokS6Nba3o8s,My Melancholy Baby,Ella Fitzgerald,The Complete Piano Duets,2020,0.317,0.129,0,-12.658,0,0.0368,0.992,0.0343,0.107,0.127,74.323
3784,4HpAcuvmSOiGHjrKTnsO06,Angel Eyes,Ella Fitzgerald,The Complete Piano Duets,2020,0.332,0.0891,9,-13.34,0,0.0365,0.993,0.00394,0.0983,0.106,98.858
3785,6vT3BwlLrXPAsDZlBUghrL,Black Coffee,Ella Fitzgerald,The Complete Piano Duets,2020,0.475,0.107,0,-11.328,1,0.0319,0.993,0.000146,0.106,0.242,94.602
3786,69B4fKWjaZVK6RdcKl15LO,I Hadn't Anyone Till You,Ella Fitzgerald,The Complete Piano Duets,2020,0.31,0.0848,0,-15.42,1,0.0342,0.995,0.268,0.125,0.125,93.402
3787,5sOGjH3QgwqhNRwT9I1nYl,I Cried For You,Ella Fitzgerald,The Complete Piano Duets,2020,0.356,0.0868,6,-15.106,0,0.0352,0.994,0.0598,0.103,0.0966,111.557
3788,4kF394GKEnI13QdZBM9mxM,Misty,Ella Fitzgerald,The Complete Piano Duets,2020,0.418,0.109,11,-14.113,1,0.0409,0.995,0.00379,0.12,0.227,116.913
3789,01bxWnQRg4R1CXFGRAKEaY,Who's Sorry Now,Ella Fitzgerald,The Complete Piano Duets,2020,0.349,0.138,0,-12.627,1,0.0312,0.993,0.0201,0.0968,0.144,90.114
3790,7oa0JZPl6ZOM46K8fgkRU7,I Can't Give You Anything But Love,Ella Fitzgerald,The Complete Piano Duets,2020,0.386,0.071,10,-14.711,1,0.035,0.994,0.0055,0.113,0.162,95.615
3791,4xIhk042JmM0mF1atRTEgK,I'm Getting Sentimental Over You,Ella Fitzgerald,The Complete Piano Duets,2020,0.377,0.1,10,-12.677,1,0.0339,0.994,0.0263,0.108,0.104,132.599
3792,6qLgrUZNjWnkXDK3l4CHDc,Then You've Never Been Blue,Ella Fitzgerald,The Complete Piano Duets,2020,0.342,0.0852,7,-13.079,1,0.0416,0.995,0.037,0.153,0.111,168.665
3793,5NRh6DXqy68IrTrwUXk1CQ,September Song,Ella Fitzgerald,The Complete Piano Duets,2020,0.385,0.126,5,-13.143,1,0.0353,0.993,0.0527,0.111,0.128,134.759
3794,3TLVAcsERXXCzL8Wepr9kf,Reach For Tomorrow,Ella Fitzgerald,The Complete Piano Duets,2020,0.41,0.0905,0,-14.529,1,0.0358,0.992,0.011,0.157,0.189,62.445
3795,06pmF4r43gls0uR2tHwrzF,One For My Baby (And One More For The Road),Ella Fitzgerald,The Complete Piano Duets,2020,0.394,0.077,2,-11.617,0,0.0373,0.993,0.00744,0.109,0.226,91.418
3796,10HVM83xnUBiflNeglnv8h,"Somewhere In The Night - Live At Antibes Jazz Festival, 7/29/64",Ella Fitzgerald,The Complete Piano Duets,2020,0.354,0.315,5,-9.896,1,0.0416,0.974,3.74e-05,0.955,0.17,105.509
3797,5lje4RA6t4ZFofAzZ2oVAX,Mean To Me,"Ella Fitzgerald, Oscar Peterson",The Complete Piano Duets,2020,0.719,0.3,0,-7.745,0,0.0362,0.953,0.0,0.0878,0.416,128.099
3798,1yztjnM9rPRBmSHMngMnBy,How Long Has This Been Going On?,"Ella Fitzgerald, Oscar Peterson",The Complete Piano Duets,2020,0.549,0.23,8,-9.543,1,0.0376,0.982,5.65e-05,0.239,0.208,116.82
3799,5wIXpK3BAW5geIlEmYf23n,When Your Lover Has Gone,"Ella Fitzgerald, Oscar Peterson",The Complete Piano Duets,2020,0.611,0.227,8,-12.682,1,0.038,0.986,0.00126,0.102,0.237,119.088
3800,1Y2jN9tDrQi6HOpiUxexp0,More Than You Know,"Ella Fitzgerald, Oscar Peterson",The Complete Piano Duets,2020,0.327,0.167,0,-13.576,1,0.0362,0.991,3.25e-05,0.0876,0.0648,62.382
3801,5lBYBkhgxyKNqkQHbgiubM,There's A Lull In My Life,"Ella Fitzgerald, Oscar Peterson",The Complete Piano Duets,2020,0.373,0.194,8,-11.822,1,0.0363,0.988,0.0191,0.136,0.0478,68.589
3802,1OeUKpSiASJwfHgbkPPjeI,How Long Has This Been Going On? - Take 5,"Ella Fitzgerald, Oscar Peterson",The Complete Piano Duets,2020,0.515,0.197,8,-10.254,1,0.0365,0.981,0.0006,0.242,0.201,113.788
3803,2wtVFGwuYZ65hI4KruXy0u,More Than You Know - Take 1,"Ella Fitzgerald, Oscar Peterson",The Complete Piano Duets,2020,0.423,0.151,5,-15.011,1,0.0331,0.993,0.0189,0.137,0.0994,128.697
3804,7dbSVT8gJgf8yDTybtcSQW,A Fine Romance,"Ella Fitzgerald, Nelson Riddle",All Time Greats,2019,0.549,0.24,0,-11.378,1,0.0407,0.924,0.0,0.13,0.485,119.819
