,Id,Name,Genres,Popularity,Img
395,4jL1usPiGDK8TD46zJP4gu,Michael Martin Murphey,"['country', 'country rock', 'cowboy western', 'new mexico music', 'outlaw country', 'soft rock']",46,"{'height': 640, 'url': 'https://i.scdn.co/image/98aee9f4d6f91c956ca53774dcf93859e528d3c7', 'width': 640}"
396,570vCzcespB48HIQyTbDO6,Bud Powell,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz piano', 'soul jazz', 'stride', 'swing', 'vocal jazz']",45,"{'height': 864, 'url': 'https://i.scdn.co/image/06af652ab28d0e937840d9ecc6bd5989a484027a', 'width': 885}"
397,2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,"['alternative country', 'folk', 'neo mellow', 'new americana', 'pop rock', 'roots rock', 'singer-songwriter', 'stomp and holler']",61,"{'height': 640, 'url': 'https://i.scdn.co/image/af6ceb1cfbbc221a3f02ecf37ef0fdfe7a510040', 'width': 640}"
398,694QW15WkebjcrWgQHzRYF,Everclear,"['alternative metal', 'alternative rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",60,"{'height': 640, 'url': 'https://i.scdn.co/image/c2e73c0db6a3b6ef190c602388bcd040686177a2', 'width': 640}"
399,6lHC2EQMEMZiEmSfFloarn,Peter And Gordon,"['beatlesque', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat']",41,"{'height': 1187, 'url': 'https://i.scdn.co/image/2afb763c73b7bbf623a484ef19a42c1bec9500cd', 'width': 1000}"
400,0Lpr5wXzWLtDWm1SjNbpPb,Todd Rundgren,"['album rock', 'art rock', 'classic rock', 'country rock', 'dance rock', 'folk', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']",57,"{'height': 663, 'url': 'https://i.scdn.co/image/8d470f070465fe4cdc07c98f64809b49769dd1b8', 'width': 600}"
401,6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'motown', 'northern soul', 'rock-and-roll']",65,"{'height': 640, 'url': 'https://i.scdn.co/image/72535b76d374d1009e76af5659f48716461e478b', 'width': 640}"
402,6R1T5YklzC9OFugGt8RwOD,Cloud Cult,"['duluth indie', 'stomp and holler']",40,"{'height': 640, 'url': 'https://i.scdn.co/image/8eabe578a03d36fd2807f25657a39686d9331fb7', 'width': 640}"
403,7zDtfSB0AOZWhpuAHZIOw5,Candlemass,"['death metal', 'doom metal', 'epic doom', 'hard rock', 'metal', 'opera metal', 'swedish doom metal', 'swedish metal']",45,"{'height': 640, 'url': 'https://i.scdn.co/image/246b9e1e3514cc2d0e6d23bd513263809fb1dbb6', 'width': 640}"
404,0h1Z0DxOlzZSito4JDuzWU,ALIAS Chamber Ensemble,[],43,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e2ea88b5e311c800733c3cbc', 'width': 640}"
405,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",78,"{'height': 640, 'url': 'https://i.scdn.co/image/71c566f8ddb1c137fd9ae6b7f8bcc9e41322d2db', 'width': 640}"
406,7MoIc5s9KXolCBH1fy9kkw,Japanese Breakfast,"['art pop', 'bubblegrunge', 'dream pop', 'eugene indie', 'indie pop', 'indie rock', 'philly indie']",55,"{'height': 640, 'url': 'https://i.scdn.co/image/bbd086624a222bb8a528abea07acc91ff4124cb4', 'width': 640}"
407,5I4eibDkC7gg0hmczTZuND,Mando Diao,"['dalarna indie', 'swedish garage rock', 'swedish indie rock']",58,"{'height': 640, 'url': 'https://i.scdn.co/image/7c86b58955d23392cdd70f8ee7bb92f872595146', 'width': 640}"
408,1lMaDSraU3oiNUsVWJLHdF,Jars Of Clay,"['ccm', 'christian alternative rock', 'christian music', 'worship']",50,"{'height': 800, 'url': 'https://i.scdn.co/image/ab1797bf422c2f1951b2a2c76496db08c9382132', 'width': 1000}"
409,6fmq5mv6HnduZdlTOEYBC9,Marcus Miller,"['electric bass', 'instrumental funk', 'jazz funk', 'jazz fusion', 'modern funk']",50,"{'height': 710, 'url': 'https://i.scdn.co/image/3842c32bf716985891b6944cc09838130a5888a6', 'width': 999}"
410,0PN0fbe41KbuzlRYnoajNm,Antonio Aguilar,"['mariachi', 'ranchera', 'regional mexican']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736e7086902e38bcd345117161', 'width': 640}"
411,2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,"['chicago soul', 'classic soul', 'disco', 'funk', 'soul']",63,"{'height': 1288, 'url': 'https://i.scdn.co/image/95c6d44385167a064c530e21c11153b3f162143c', 'width': 1000}"
412,5d6KI8frPEo3qGsIL8Sak2,Destruction,"['death metal', 'german metal', 'german thrash metal', 'metal', 'mexican metal', 'old school thrash', 'thrash metal']",40,"{'height': 640, 'url': 'https://i.scdn.co/image/950995be2733aa995ae75b263ac268a649fc14c3', 'width': 640}"
413,0f8MDDzIc6M4uH1xH0o0gy,Robert Johnson,"['acoustic blues', 'blues', 'blues rock', 'delta blues', 'pre-war blues', 'traditional blues']",50,"{'height': 1268, 'url': 'https://i.scdn.co/image/b8acc51743ff21f1d32e3f99922ca8283d3af0ce', 'width': 968}"
414,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",69,"{'height': 640, 'url': 'https://i.scdn.co/image/3d4563f7b976ee051a9e96a35ad739e2f6f310dd', 'width': 640}"
415,6TdaDpGBUyjeHtwQfMNoOF,Jo-El Sonnier,"['swamp pop', 'zydeco']",26,"{'height': 1000, 'url': 'https://i.scdn.co/image/6acf7f3f02a574915bb23aa02dd050c79c07a64e', 'width': 1000}"
416,3NChzMpu9exTlNPiqUQ2DE,Thrice,"['post-hardcore', 'screamo']",59,"{'height': 640, 'url': 'https://i.scdn.co/image/d61dee96a09c91743eb1d579acb286357ff9d9d5', 'width': 640}"
417,0yLwGBQiBqhXOvmTfH2A7n,Cannibal Corpse,"['brutal death metal', 'buffalo ny metal', 'death metal', 'metal']",55,"{'height': 1000, 'url': 'https://i.scdn.co/image/de6c95a6cebcec7e95a568ea2d931b309adbde43', 'width': 1000}"
418,2QoU3awHVdcHS8LrZEKvSM,Wilco,"['alternative country', 'alternative rock', 'chicago indie', 'indie pop', 'indie rock', 'rock', 'roots rock', 'stomp and holler']",64,"{'height': 640, 'url': 'https://i.scdn.co/image/26816116d2e836116ccf596a855160be5657d936', 'width': 640}"
419,70BRQ5tBte6kVqHviL3srE,Pieces Of A Dream,"['instrumental funk', 'jazz funk', 'smooth jazz']",39,"{'height': 1000, 'url': 'https://i.scdn.co/image/3c9700f13d29b7f1900f295b1b7836960a2d570b', 'width': 1000}"
420,4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,"['adult standards', 'african-american classical', 'bebop', 'big band', 'cool jazz', 'harlem renaissance', 'jazz', 'jazz piano', 'lounge', 'swing', 'vocal jazz']",64,"{'height': 1154, 'url': 'https://i.scdn.co/image/1e24691a352233bbe989a311d921f17e7892a87e', 'width': 1000}"
421,3DtSOCXYU6o4EV0K1NgIKq,Art Tatum,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz piano', 'stride', 'swing', 'vintage jazz', 'vocal jazz']",49,"{'height': 927, 'url': 'https://i.scdn.co/image/cc8bf7f93f3539b5ee415b7767f5316aa228ab81', 'width': 1000}"
422,5IrMTnoQ7OgoLpFfsisXX2,Sunnyland Slim,"['blues', 'boogie-woogie', 'chicago blues', 'delta blues', 'piano blues', 'traditional blues']",26,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f00c7f16d6b1339f87070ae1', 'width': 640}"
423,6e7QpHYqEiyJGiM98IysLa,The Highwaymen,"['country rock', 'outlaw country']",61,"{'height': 1372, 'url': 'https://i.scdn.co/image/d407eb3489b8f54ccdc0fb7419bcc8fabf1a2788', 'width': 1000}"
424,1b3F5FI7TX4IWTNA4P1kWp,Hugh Masekela,"['afrobeat', 'afropop', 'jazz trumpet', 'south african jazz', 'world']",47,"{'height': 1000, 'url': 'https://i.scdn.co/image/7b6baef32e62e33652d45da6ddb5f6b9eac53f67', 'width': 1000}"
425,1zuJe6b1roixEKMOtyrEak,Tina Turner,"['disco', 'europop', 'new wave pop', 'soft rock']",74,"{'height': 1332, 'url': 'https://i.scdn.co/image/cf860c0e880d74dafe187f732c0093af95fda142', 'width': 1000}"
426,46hWN2cZ7MboMi8eUmxttj,The Real Kids,"['boston rock', 'mod revival', 'power pop', 'protopunk', 'pub rock', 'punk blues', 'trash rock']",24,"{'height': 1262, 'url': 'https://i.scdn.co/image/19607e127536e2609a9026f06d8accff1b9ce4f7', 'width': 1000}"
427,5Fxwcku7ybQr4azQhK2418,Craig Chaquico,"['rumba', 'smooth jazz']",29,"{'height': 1198, 'url': 'https://i.scdn.co/image/0fe5c5188c90267eebeb4567ac9c48f5ef049b9f', 'width': 1000}"
428,2YzUXecwzcOdlJsnpnJfkJ,Fluke,"['big beat', 'breakbeat', 'electronica', 'trip hop']",43,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734809bb93b2ed7631d5b73b2d', 'width': 640}"
429,0klkYTAeGHgItyB4R9YYjU,Larry Norman,"['christian metal', 'deep christian rock']",29,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273761e0d50dc5a4fbd8e4da733', 'width': 640}"
430,32rtQaUBGDTxYH3rMWKNvH,Cowboy Mouth,['alternative roots rock'],33,"{'height': 640, 'url': 'https://i.scdn.co/image/bbd2aedffdfef7393e30b5dd512c08f977f1ffde', 'width': 640}"
431,6TKOZZDd5uV5KnyC5G4MUt,Smokey Robinson & The Miracles,"['brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",60,"{'height': 1268, 'url': 'https://i.scdn.co/image/6e1b939d6fcf5acf070fb266729458171eb46edf', 'width': 1000}"
432,7kozeGeawfP7IEEL6dddrM,Kataklysm,"['brutal death metal', 'canadian metal', 'death metal', 'groove metal', 'melodic death metal', 'metal', 'quebec death metal', 'technical melodic death metal']",46,"{'height': 640, 'url': 'https://i.scdn.co/image/b9512e4d0d90ffe9c03976268cd7b4d5d4635588', 'width': 640}"
433,2VIoWte1HPDbZ2WqHd2La7,The Turtles,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock']",61,"{'height': 1000, 'url': 'https://i.scdn.co/image/1065764f6bfae289f03651c9927dbd84eabae766', 'width': 1000}"
434,6UL7BodGc5iVmQGlMwHR0g,Steel Pulse,"['dub', 'reggae', 'roots reggae', 'uk reggae']",57,"{'height': 640, 'url': 'https://i.scdn.co/image/c0e8f4ca81de11cd648008d60c3544615bbb2969', 'width': 640}"
435,6pbcoJoywonKNUK9hLJG7B,Der Plan,"['dusseldorf electronic', 'neue deutsche welle', 'zolo']",19,"{'height': 1000, 'url': 'https://i.scdn.co/image/ebb1f29d1415e93c4565eedc5bbded26920fd635', 'width': 1000}"
436,0YEyuuhfdNXnTJh1uFhl3p,Pat Travers,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'southern rock']",36,"{'height': 647, 'url': 'https://i.scdn.co/image/1760b1c731a6daf0c50821bfbb0592726af4ecf9', 'width': 1000}"
437,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",70,"{'height': 640, 'url': 'https://i.scdn.co/image/8d1b36f226245c6c6d5f9fa1d020f95a5e0d3253', 'width': 640}"
438,0sN4enVJwylJKEXZlSbgsm,Mose Allison,"['bebop', 'cool jazz', 'jazz', 'jazz blues', 'jazz piano', 'soul jazz', 'vocal jazz']",42,"{'height': 1248, 'url': 'https://i.scdn.co/image/75c7ceb43e36b66f5e42e569e21ad1fe32b42dca', 'width': 1000}"
439,4NgNsOXSwIzXlUIJcpnNUp,Sarah McLachlan,"['canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'permanent wave', 'pop rock']",67,"{'height': 640, 'url': 'https://i.scdn.co/image/2905ddfabd560f453c268a08a6efc321e983bc8b', 'width': 640}"
440,4l65AlrXvlx2y500dqKcI2,Cristy Lane,['country gospel'],33,"{'height': 1008, 'url': 'https://i.scdn.co/image/f90689ce3c7682eebacf79fd097c02bbbe89bfcf', 'width': 1000}"
441,4sj6D0zlMOl25nprDJBiU9,Andy Williams,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",80,"{'height': 640, 'url': 'https://i.scdn.co/image/cd88f73a20d4760a44e0e4f2378eefa9b1a0910e', 'width': 640}"
442,0ZdLFpb5MhkSrsHef7A3Bb,Lizzy Borden,"['glam metal', 'hard rock', 'metal', 'neo-trad metal', 'us power metal']",33,"{'height': 640, 'url': 'https://i.scdn.co/image/9d5d785355dda2067c9b5b536011b667fbec9aed', 'width': 640}"
443,1s1DnVoBDfp3jxjjew8cBR,Kaizers Orchestra,"['dark cabaret', 'norwegian alternative rock', 'norwegian indie', 'norwegian pop', 'norwegian rock']",47,"{'height': 1000, 'url': 'https://i.scdn.co/image/ff4b38fe966a9446676192180d758298b74cda6b', 'width': 1000}"
444,5bUj39bg0zEbRzjUEISMG9,Bernard Herrmann,"['classic soundtrack', 'soundtrack']",52,"{'height': 1000, 'url': 'https://i.scdn.co/image/a051568de86ba3eb09f87e2a4f94478476b33748', 'width': 1000}"
445,70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",75,"{'height': 1241, 'url': 'https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6', 'width': 1000}"
446,7FfAD7EYZbQ7aHPy9ujduD,My Life With The Thrill Kill Kult,"['ebm', 'electro-industrial', 'experimental', 'industrial', 'industrial metal', 'industrial rock']",38,"{'height': 640, 'url': 'https://i.scdn.co/image/b735b003bf0dea516c4182f346a97d5a06f02e9e', 'width': 640}"
447,30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,"['alternative rock', 'early us punk', 'hardcore punk', 'punk', 'skate punk']",59,"{'height': 786, 'url': 'https://i.scdn.co/image/725a76a15036422522a106bf153471a273e5e93f', 'width': 1000}"
449,30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,"['alternative rock', 'early us punk', 'hardcore punk', 'punk', 'skate punk']",59,"{'height': 786, 'url': 'https://i.scdn.co/image/725a76a15036422522a106bf153471a273e5e93f', 'width': 1000}"
450,1bZNv4q3OxYq7mmnLha7Tu,Fito Paez,"['argentine rock', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']",67,"{'height': 640, 'url': 'https://i.scdn.co/image/9c76dcadb7c0ec0c124e200ca17822a21175dffc', 'width': 640}"
451,70MMkLXtue3Edj3RJhJkYp,Public Image Ltd.,"['alternative rock', 'art rock', 'dance rock', 'experimental', 'industrial', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",51,"{'height': 563, 'url': 'https://i.scdn.co/image/095a58d679599309cf7f8ff3549ba16d26ef17c8', 'width': 1000}"
452,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,"['glam metal', 'hard rock', 'rock']",81,"{'height': 640, 'url': 'https://i.scdn.co/image/80920b4fc80b6d970e2934eb8abe27014fc60632', 'width': 640}"
453,319yZVtYM9MBGqmSQnMyY6,Carole King,"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'soul']",66,"{'height': 1154, 'url': 'https://i.scdn.co/image/813fde33623cbfd065053789cf1ffb22b55efd4a', 'width': 1000}"
454,47MpMsUfWtgyIIBEFOr4FE,Lunay,"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",79,"{'height': 640, 'url': 'https://i.scdn.co/image/701381c2a3b05e0964ea62ae0490b625ad67e84d', 'width': 640}"
455,0q9kpdDkEA3H17gcRMjgVS,Elmore James,"['blues', 'blues rock', 'chicago blues', 'delta blues', 'electric blues', 'rock-and-roll', 'traditional blues']",47,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739edadae1fa36bbcfe53430fb', 'width': 640}"
456,4cPHsZM98sKzmV26wlwD2W,Brenda Lee,"['adult standards', 'brill building pop']",79,"{'height': 1000, 'url': 'https://i.scdn.co/image/2873f90f994289db10fcbbab0c5a789ab6670a0f', 'width': 1000}"
457,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",81,"{'height': 640, 'url': 'https://i.scdn.co/image/f603978d2974c3132fc13202f8555305dbd71710', 'width': 640}"
458,69lxxQvsfAIoQbB20bEPFC,Philip Glass,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism', 'soundtrack']",65,"{'height': 640, 'url': 'https://i.scdn.co/image/4d7fc584ddc462bfdabe6ac8926d47cc4336b028', 'width': 640}"
459,320EPCSEezHt1rtbfwH6Ck,The Monkees,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']",65,"{'height': 1025, 'url': 'https://i.scdn.co/image/e544a32232ce0952eb27aa70f3061164190772ab', 'width': 1000}"
460,6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",69,"{'height': 640, 'url': 'https://i.scdn.co/image/3ce0d684c68941157eeac95f3a0916c3200fc541', 'width': 640}"
461,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"['houston rap', 'pop', 'pop rap', 'trap queen']",88,"{'height': 640, 'url': 'https://i.scdn.co/image/7bca4cddd5903957a727ae5b49936cd57d801d05', 'width': 640}"
462,6UKz2oYWzE0ZBnciztCown,Clara Nunes,"['bossa nova', 'mpb', 'pagode', 'samba', 'umbanda', 'velha guarda']",54,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273074f4bf4548f5d1e942cd05d', 'width': 640}"
463,0n5eyZr2XjOLUODPGZrlLB,Steve Goodman,"['contemporary folk', 'country rock', 'folk', 'traditional folk']",33,"{'height': 778, 'url': 'https://i.scdn.co/image/8f86815ead4905fd3c4996c3b42652511502d465', 'width': 1000}"
464,02VSzyVA68par8UGNNRbAN,Quadro Nuevo,['tango'],41,"{'height': 640, 'url': 'https://i.scdn.co/image/24c0da8b0ecdecb2713903bba6352c4737bc5c49', 'width': 640}"
465,5hqB3Fxgin9YGYa0mIGf1G,Laurie Anderson,"['art pop', 'art rock', 'bow pop', 'compositional ambient', 'experimental', 'experimental pop', 'experimental vocal', 'laboratorio']",45,"{'height': 640, 'url': 'https://i.scdn.co/image/ecde4f6672406f85c6f701ff82a35cec11913352', 'width': 640}"
466,6h8bL2vqsdM7kLYjsHuU7w,Rod Lee,['bmore'],26,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aa007ab14e8c60061d7eeade', 'width': 640}"
467,118jMO6hdUQeoDOv0XiLIs,Karrin Allyson,"['adult standards', 'contemporary vocal jazz', 'vocal jazz']",41,"{'height': 733, 'url': 'https://i.scdn.co/image/0c88f77cfc9124fbd6df3b20995463959a228eeb', 'width': 1000}"
468,6159IBm5gLPwG4BcJXseXc,Soulfly,"['alternative metal', 'groove metal', 'industrial metal', 'metal', 'nu metal', 'rap metal', 'rap rock']",52,"{'height': 640, 'url': 'https://i.scdn.co/image/53611fc44b5329a92f020ac649a8227a6216b0d3', 'width': 640}"
469,6uhyakkTnWoxbEKn9pIc6V,John Ottman,"['classic soundtrack', 'epicore', 'scorecore', 'soundtrack', 'theme']",44,"{'height': 636, 'url': 'https://i.scdn.co/image/a71b93cfcd086cd7cf8cb1fff1d52b7b23025d5b', 'width': 500}"
470,1uoxQP8sVVpwH4BmHkobiH,Aztec Two-Step,[],17,"{'height': 1198, 'url': 'https://i.scdn.co/image/60b325d3d03fb8e3357d1244b33f1076e019d39d', 'width': 1000}"
471,63chEoPCculuHrp3bSP9PZ,Jacques Douai,[],13,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738d1226c9d4c71446347573dd', 'width': 640}"
472,5de5W8sgXIMq9dgMR0Wml0,Keller Williams,"['jam band', 'jamgrass', 'progressive bluegrass']",46,"{'height': 640, 'url': 'https://i.scdn.co/image/ceb205e10629c852fde166a987a58a90429e5360', 'width': 640}"
473,3X3DHASP1G1waqVoEDWMHr,Lyrics Born,"['alternative hip hop', 'turntablism']",45,"{'height': 640, 'url': 'https://i.scdn.co/image/62cd501bcd8bbb021e2e9890e4b51ae38135ac8e', 'width': 640}"
474,4Q82S0VzF8qlCb4PnSDurj,Brian Wilson,"['baroque pop', 'brill building pop', 'sunshine pop']",48,"{'height': 1488, 'url': 'https://i.scdn.co/image/a832eaa4d4ff006a419610c2c5d37140efa00225', 'width': 1000}"
475,0lKpKsvjBKLUeyVIAPHUy1,Tankard,"['crossover thrash', 'death metal', 'german metal', 'german thrash metal', 'metal', 'new wave of thrash metal', 'old school thrash', 'speed metal', 'thrash metal']",38,"{'height': 640, 'url': 'https://i.scdn.co/image/1ae51b2c5330e6157562fd382db82f8f10628f67', 'width': 640}"
476,1AAuulaUx0TE4QbxC7tJBU,Los Player's,['banda caliente'],53,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273affe98ed18ba654331ee28fa', 'width': 640}"
477,1aRdnBeUqTNY9zdBzOrkvJ,James Darren,['adult standards'],32,"{'height': 1414, 'url': 'https://i.scdn.co/image/c6f24f4b878df4e77697ba4f6c4250028a6df9e4', 'width': 1000}"
478,66jgC8FqJLfnvNDLl7iRbj,DeGarmo & Key,"['christian metal', 'deep christian rock']",26,"{'height': 1186, 'url': 'https://i.scdn.co/image/b0dbe50210831457b764c8c9306ed962dee94867', 'width': 1000}"
479,2LB9H0px4qWbCHg9Axzhga,Adam Sandler,"['comedy', 'comic']",52,"{'height': 1000, 'url': 'https://i.scdn.co/image/588a1dd68ec7e6df49d6c6fc5482a6fc8db33687', 'width': 1000}"
480,4yt002Vil1q4Vl9JOx48QG,David & Steve Gordon,"['healing', 'meditation', 'native american', 'new age']",40,"{'height': 640, 'url': 'https://i.scdn.co/image/f1d88973dd28e7d448d02a1260faed12998c2f62', 'width': 640}"
481,3nnQpaTvKb5jCQabZefACI,Jeff Buckley,"['art rock', 'melancholia', 'permanent wave', 'rock', 'singer-songwriter']",64,"{'height': 1520, 'url': 'https://i.scdn.co/image/67779606c7f151618a28f62b1d24fb514d39dacf', 'width': 1000}"
482,5kFY4Bv5VRSBsM6CUYBoTC,Mickey Gilley,"['classic country pop', 'country', 'country rock', 'nashville sound']",45,"{'height': 640, 'url': 'https://i.scdn.co/image/9b24706a9dca3373d4c138009a1b7e5ef993b9e5', 'width': 640}"
483,5T4UKHhr4HGIC0VzdZQtAE,Faithless,"['big beat', 'downtempo', 'electronica', 'trip hop']",63,"{'height': 640, 'url': 'https://i.scdn.co/image/23dbc898c173b5369a1e66492e34b664af58b752', 'width': 640}"
484,64mPnRMMeudAet0E62ypkx,Primus,"['alternative metal', 'alternative rock', 'art rock', 'comic', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap rock', 'rock']",62,"{'height': 640, 'url': 'https://i.scdn.co/image/d5307be7d9e9b6fbe21f982981f22da6c5cd2646', 'width': 640}"
485,3avSMklPuyXhcT5Smt1h7G,Les Ogres De Barback,"['chanson', 'french folk pop', 'french reggae', 'french rock']",46,"{'height': 669, 'url': 'https://i.scdn.co/image/28105e9e9fea172d345304b9229a99c81a91aa76', 'width': 999}"
486,4wS1nv9Kfit7J3Hlt2HkUL,S.U.P.A.,[],1,"{'height': 640, 'url': 'https://i.scdn.co/image/e5549cedb0d111681b98633f4fc91be485c62848', 'width': 640}"
487,05fG473iIaoy82BF1aGhL8,Slipknot,"['alternative metal', 'double drumming', 'nu metal', 'rap metal']",79,"{'height': 640, 'url': 'https://i.scdn.co/image/a7958184e76eaec48937485e75d9f7e6d26d097f', 'width': 640}"
488,3Be0FxZRoCJ8UPrkwe6Xuw,Stan Whitmire,"['calming instrumental', 'christian relaxative', 'classify', 'new age']",55,"{'height': 640, 'url': 'https://i.scdn.co/image/2b232ada45b99a50091e55a8876100b585e2da6f', 'width': 640}"
489,5Nx3gPpU2OFLI80rv7fDX5,GG Allin,"['hardcore punk', 'punk']",42,"{'height': 1365, 'url': 'https://i.scdn.co/image/78574880c36e98abae8fe0af8603e8c0fbc8abae', 'width': 1000}"
490,0CZHGs5YoJggljCPh3a7bK,Mercedes Castro,"['mariachi', 'ranchera']",41,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273161c2788a0454114f0fd0a78', 'width': 640}"
491,5VCQ8900dCc1NXQlWnccIb,Gangsta Pat,"['gangster rap', 'memphis hip hop', 'phonk', 'underground hip hop']",40,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a5b8838d4beae5d9adcd80ee', 'width': 640}"
492,4QILOFSgMcb9gUF8GEkD3V,Eddie Sierra,[],26,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c1c55ccaa9f453af5cdbc805', 'width': 640}"
493,1rYxFGKeo4APhUYx7uO7m0,Thomas Battenstein,[],19,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733740b18c319fa446e9c502da', 'width': 640}"
494,3rePw1J7Juz7bns9J54PIN,Tim Wilson,"['comedy', 'comic']",32,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273443b502736063bf6dbddb9dc', 'width': 640}"
496,3rePw1J7Juz7bns9J54PIN,Tim Wilson,"['comedy', 'comic']",32,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273443b502736063bf6dbddb9dc', 'width': 640}"
497,3K2hOAx9MPhduvDf2qguro,Sandy Lam,"['c-pop', 'cantopop', 'classic mandopop', 'mandopop']",53,"{'height': 640, 'url': 'https://i.scdn.co/image/d5ba080a88d66a828c48d7e748dae4b5b5f4a22b', 'width': 640}"
498,4PDpGtF16XpqvXxsrFwQnN,Thelonious Monk,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz piano', 'vocal jazz']",58,"{'height': 640, 'url': 'https://i.scdn.co/image/0fff10e42deff7dd74ec8c1f414b0a5705ddf6b2', 'width': 640}"
499,1Mt6JeVWV9Tvgk8ercp5O9,Juan Carlos Baglietto,"['argentine rock', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional']",47,"{'height': 640, 'url': 'https://i.scdn.co/image/59ddfab5bc5826dedfe1b5e8b879823e3d22e227', 'width': 640}"
